2017-04-29 18:17:51,621 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2017-04-29 18:17:56,670 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/2.2/plexus-compiler-api-2.2.jar
2017-04-29 18:17:56,774 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-api/2.2/plexus-compiler-api-2.2.jar
2017-04-29 18:17:56,813 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/2.2/plexus-compiler-manager-2.2.jar
2017-04-29 18:17:56,900 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-manager/2.2/plexus-compiler-manager-2.2.jar
2017-04-29 18:17:56,942 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/2.2/plexus-compiler-javac-2.2.jar
2017-04-29 18:17:57,039 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-compiler-javac/2.2/plexus-compiler-javac-2.2.jar
2017-04-29 18:17:57,159 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.jku.dke.semnotam:SemNotamBaseX:0.0.1-SNAPSHOT @ /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/pom.xml.
2017-04-29 18:17:57,294 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://files.basex.org/maven/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3.pom
2017-04-29 18:17:57,347 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3.pom
2017-04-29 18:17:57,532 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3.pom
2017-04-29 18:17:57,625 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://files.basex.org/maven/org/apache/logging/log4j/log4j/2.3/log4j-2.3.pom
2017-04-29 18:17:57,669 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j/2.3/log4j-2.3.pom
2017-04-29 18:17:57,796 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j/2.3/log4j-2.3.pom
2017-04-29 18:17:57,891 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://files.basex.org/maven/org/apache/apache/9/apache-9.pom
2017-04-29 18:17:57,936 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/apache/9/apache-9.pom
2017-04-29 18:17:58,027 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/apache/9/apache-9.pom
2017-04-29 18:17:58,120 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://files.basex.org/maven/org/basex/basex/8.5.3/basex-8.5.3.pom
2017-04-29 18:17:58,220 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://files.basex.org/maven/org/basex/basex/8.5.3/basex-8.5.3.pom
2017-04-29 18:17:58,270 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://files.basex.org/maven/org/basex/basex-parent/8.5.3/basex-parent-8.5.3.pom
2017-04-29 18:17:58,397 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://files.basex.org/maven/org/basex/basex-parent/8.5.3/basex-parent-8.5.3.pom
2017-04-29 18:17:58,452 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://files.basex.org/maven/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3.jar
2017-04-29 18:17:58,585 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://files.basex.org/maven/org/basex/basex/8.5.3/basex-8.5.3.jar
2017-04-29 18:18:02,295 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://files.basex.org/maven/org/basex/basex/8.5.3/basex-8.5.3.jar
2017-04-29 18:18:02,351 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3.jar
2017-04-29 18:18:02,568 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3.jar
2017-04-29 18:18:02,760 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:18:02,760 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/main/resources
2017-04-29 18:18:02,762 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:18:02,763 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/test/resources
2017-04-29 18:18:04,011 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:18:04,012 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/main/resources
2017-04-29 18:18:04,015 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:18:04,016 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/test/resources
2017-04-29 18:18:14,976 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:18:14,977 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/main/resources
2017-04-29 18:18:14,979 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:18:14,979 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/test/resources
2017-04-29 18:20:40,958 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://files.basex.org/maven/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3-sources.jar
2017-04-29 18:20:41,015 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3-sources.jar
2017-04-29 18:20:41,311 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3-sources.jar
2017-04-29 18:20:41,327 [Worker-1] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for org.apache.logging.log4j:log4j-api:2.3
2017-04-29 18:20:41,465 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:20:41,474 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/main/resources
2017-04-29 18:20:41,475 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:20:41,476 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/test/resources
2017-04-29 18:27:34,339 [Worker-2] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2017-04-29 18:27:34,396 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.jku.dke.semnotam:SemNotamBaseX:0.0.1-SNAPSHOT @ /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/pom.xml.
2017-04-29 18:27:34,427 [Worker-2] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SemNotamBaseX/src
2017-04-29 18:27:34,427 [Worker-2] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /SemNotamBaseX/src/test/java because it overlaps with /SemNotamBaseX/src
2017-04-29 18:27:34,491 [Worker-2] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2017-04-29 18:27:34,759 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:27:34,760 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/main/resources
2017-04-29 18:27:34,761 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 18:27:34,762 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/SemNotamBaseX/src/test/resources
2017-04-29 18:30:35,390 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/maven-metadata.xml
2017-04-29 18:30:35,473 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/maven-metadata.xml
2017-04-29 18:30:35,586 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2017-04-29 18:30:35,679 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2017-04-29 19:40:18,008 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.jku.dke.semnotam:SemNotamBaseX:0.0.1-SNAPSHOT @ /Users/Andreas/Documents/Bakk DKE/Entwicklung/Java/SemNotamBaseX/pom.xml.
2017-04-29 19:40:18,054 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 19:40:18,055 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/Java/SemNotamBaseX/src/main/resources
2017-04-29 19:40:18,056 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 19:40:18,057 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/Java/SemNotamBaseX/src/test/resources
2017-04-29 19:40:18,620 [Worker-0] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: at.jku.dke.semnotam:SemNotamBaseX:0.0.1-SNAPSHOT @ /Users/Andreas/Documents/Bakk DKE/Entwicklung/Java/SemNotamBaseX/pom.xml.
2017-04-29 19:40:19,338 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-29 19:40:19,339 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Andreas/Documents/Bakk DKE/Entwicklung/Java/SemNotamBaseX/src/main/resources
2017-04-29 19:40:19,340 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
